movieID,genreID
3653,16
3654,8
3654,1
3654,7
3654,14
3655,7
3658,11
3658,13
3660,11
3660,13
3660,10
3661,11
3661,13
3661,10
3662,11
3662,13
3662,10
3663,11
3663,13
3663,10
3664,11
3664,13
3664,10
3667,8
3667,4
3667,9
3668,7
3668,6
3669,4
3671,4
3671,18
3672,1
3672,3
3673,1
3673,3
3674,1
3674,3
3674,4
3674,7
3675,4
3675,15
3675,6
3676,7
3676,11
3677,16
3678,7
3679,16
3679,15
3680,16
3681,8
3681,7
3681,10
3681,18
3682,8
3682,9
3682,7
3682,10
3683,9
3683,7
3683,19
3684,7
3684,6
3685,4
3685,7
3685,6
3686,11
3686,13
3686,10
3687,1
3687,2
3687,5
3687,13
3688,4
3689,4
3690,4
3691,4
3692,4
3692,11
3693,4
3693,11
3694,4
3694,11
3695,4
3695,11
3696,4
3696,11
3696,13
3696,10
3697,8
3697,13
3697,10
3698,8
3698,13
3699,1
3699,7
3699,6
3699,13
3700,7
3700,13
3701,9
3701,7
3701,13
3701,10
3702,8
3702,1
3702,13
3703,8
3703,1
3703,13
3703,10
3704,8
3704,1
3704,13
3705,8
3705,4
3705,6
3706,19
3706,11
3706,12
3706,10
3707,7
3707,6
3708,11
3708,10
3709,11
3710,8
3710,4
3710,9
3710,10
3711,7
3712,4
3713,7
3714,7
3715,4
3715,9
3716,8
3716,4
3716,9
3716,7
3717,8
3717,9
3719,4
3719,6
3720,7
3723,7
3724,7
3724,14
3725,2
3725,15
3726,8
3726,10
3727,11
3727,18
3728,9
3728,7
3728,19
3728,10
3729,8
3729,9
3729,7
3729,10
3730,7
3730,12
3731,7
3731,10
3732,11
3733,7
3735,9
3735,7
3736,7
3737,7
3737,18
3738,7
3739,4
3739,6
3740,8
3740,1
3740,4
3740,5
3741,9
3741,7
3741,10
3742,7
3742,14
3743,4
3743,6
3744,8
3744,9
3744,10
3745,8
3745,1
3745,2
3745,3
3745,13
3746,7
3747,7
3751,2
3751,3
3751,4
3752,1
3752,4
3753,8
3753,7
3753,14
3754,1
3754,2
3754,3
3754,4
3754,5
3755,7
3755,10
3756,7
3758,7
3758,13
3758,10
3760,4
3761,8
3761,9
3761,7
3761,10
3763,8
3763,9
3763,10
3764,8
3764,9
3764,10
3765,9
3765,7
3765,6
3766,8
3766,14
3767,8
3767,14
3768,8
3768,14
3769,8
3770,11
3770,13
3770,10
3771,8
3771,1
3771,5
3773,4
3774,4
3774,7
3774,6
3783,9
3783,7
3784,4
3784,5
3785,4
3785,11
3786,4
3787,4
3788,7
3788,12
3789,7
3790,7
3791,7
3792,7
3792,6
3792,18
3793,8
3793,1
3793,13
3794,4
3794,7
3795,7
3797,10
3798,7
3798,11
3798,12
3799,2
3799,3
3801,7
3801,12
3802,8
3802,13
3806,18
3807,1
3807,5
3808,7
3808,14
3809,4
3810,7
3810,10
3811,7
3811,14
3812,4
3813,7
3814,4
3816,7
3819,4
3821,4
3822,7
3822,6
3823,7
3824,7
3824,6
3825,4
3825,7
3825,6
3826,11
3826,13
3826,10
3827,8
3827,1
3827,4
3827,13
3830,4
3830,11
3830,10
3831,4
3832,11
3833,11
3833,13
3834,1
3834,7
3834,6
3835,10
3836,8
3836,4
3836,14
3837,8
3837,5
3837,11
3837,13
3837,10
3838,11
3839,11
3840,11
3841,8
3841,4
3843,11
3844,7
3845,7
3846,4
3847,11
3849,11
3849,12
3849,10
3851,4
3852,4
3855,7
3855,6
3857,10
3858,4
3859,16
3861,4
3862,4
3863,7
3863,11
3863,10
3864,8
3864,1
3864,13
3865,4
3865,16
3868,8
3868,4
3868,9
3868,6
3869,4
3870,7
3871,7
3871,18
3872,7
3873,4
3873,18
3877,8
3877,1
3877,5
3879,8
3879,10
3882,4
3884,4
3888,7
3888,6
3889,8
3889,1
3889,5
3893,4
3893,9
3893,7
3893,6
3893,10
3894,7
3895,9
3895,10
3896,9
3896,10
3897,7
3898,8
3898,4
3899,9
3899,7
3899,10
3900,4
3900,7
3901,4
3901,7
3906,9
3906,10
3908,11
3909,4
3909,6
3910,7
3910,15
3911,4
3912,4
3912,7
3914,7
3915,7
3916,7
3917,11
3918,11
3919,11
3920,7
3920,5
3920,12
3920,6
3922,4
3925,4
3925,7
3926,1
3926,13
3927,1
3927,13
3928,4
3928,11
3929,4
3930,1
3930,11
3930,13
3932,11
3932,13
3933,11
3933,13
3937,13
3937,10
3938,11
3939,11
3940,11
3941,11
3942,11
3943,4
3945,1
3945,2
3945,3
3946,8
3946,7
3946,10
3947,8
3947,9
3947,7
3947,10
3948,4
3949,7
3950,7
3951,7
3952,7
3952,10
3953,4
3953,6
3955,4
3957,8
3957,7
3958,7
3959,8
3959,1
3959,13
3962,4
3962,11
3963,15
3964,2
3964,3
3965,7
3965,19
3966,9
3966,19
3967,7
3968,4
3969,7
3971,4
3971,12
3972,8
3972,4
3973,9
3973,11
3973,12
3973,10
3974,1
3974,3
3977,8
3977,4
3978,7
3978,6
3979,4
3980,7
3981,8
3981,13
3981,10
3983,7
3983,6
3984,8
3984,1
3984,10
3985,7
3985,14
3986,8
3986,13
3986,10
3987,7
3987,6
3988,3
3988,4
3988,5
3989,16
3990,2
3990,3
3990,4
3991,3
3991,4
3992,7
3992,6
3992,14
3993,7
3993,6
3994,7
3994,13
3996,8
3996,7
3996,6
3997,8
3997,1
3997,4
3997,5
3998,7
3999,8
3999,1
4000,1
4000,7
4002,4
4003,4
4005,8
4005,1
4005,10
4006,1
4006,2
4006,3
4006,13
4007,7
4008,7
4008,14
4009,7
4010,4
4011,4
4011,9
4011,10
4012,4
4012,7
4014,7
4014,6
4015,4
4015,13
4016,1
4016,2
4016,3
4016,4
4016,5
4017,7
4018,4
4018,6
4019,7
4020,10
4021,7
4022,7
4023,4
4023,7
4023,6
4024,6
4025,4
4025,9
4027,1
4027,4
4027,9
4029,4
4029,7
4030,11
4031,7
4031,6
4031,18
4032,4
4033,7
4033,10
4033,14
4034,9
4034,7
4034,10
4035,6
4035,18
4036,7
4036,11
4037,9
4037,19
4037,12
4037,10
4039,3
4039,15
4040,4
4041,7
4041,6
4042,8
4042,7
4042,14
4042,18
4043,9
4043,7
4046,7
4047,7
4047,14
4051,11
4051,13
4052,9
4052,7
4052,10
4053,8
4053,4
4054,7
4054,6
4055,7
4056,9
4056,7
4056,12
4056,10
4061,7
4061,6
4062,4
4062,7
4062,6
4063,4
4063,7
4063,6
4064,8
4064,9
4064,10
4065,8
4065,9
4065,7
4066,8
4066,4
4067,7
4067,6
4068,4
4069,4
4069,6
4074,7
4077,7
4077,10
4078,7
4079,4
4079,13
4080,4
4081,4
4082,4
4082,7
4082,6
4083,10
4084,8
4084,4
4084,9
4084,10
4085,8
4085,4
4085,9
4085,7
4086,8
4086,9
4086,12
4086,6
4086,10
4089,4
4090,2
4090,3
4091,4
4091,6
4092,6
4092,13
4093,10
4102,4
4102,16
4103,8
4103,1
4103,7
4103,14
4104,4
4105,5
4105,11
4105,10
4109,7
4109,10
4110,10
4111,7
4111,14
4113,7
4115,4
4116,4
4117,7
4121,8
4121,1
4121,4
4121,13
4123,4
4124,11
4124,10
4125,4
4125,13
4126,7
4127,4
4128,4
4128,11
4128,10
4129,5
4129,6
4130,4
4130,5
4131,4
4131,6
4131,13
4132,4
4132,6
4133,8
4133,1
4133,5
4133,13
4135,1
4135,4
4135,11
4138,4
4138,11
4139,9
4139,7
4141,4
4141,6
4142,8
4142,1
4142,7
4142,10
4143,11
4143,12
4144,7
4144,6
4146,7
4146,12
4146,6
4147,4
4147,7
4147,6
4148,11
4148,10
4149,4
4149,6
4152,7
4153,4
4153,5
4153,6
4154,2
4154,3
4155,7
4155,6
4156,4
4157,4
4157,7
4157,5
4157,6
4158,2
4158,4
4158,5
4159,8
4159,10
4160,7
4160,6
4161,8
4161,4
4164,7
4166,8
4166,7
4167,10
4168,4
4168,6
4171,16
4174,7
4175,4
4175,7
4178,7
4180,8
4180,7
4181,4
4184,4
4184,7
4184,6
4187,7
4189,7
4190,7
4191,4
4191,7
4191,6
4193,15
4194,7
4194,6
4194,14
4195,11
4195,12
4197,4
4198,13
4200,8
4202,7
4203,8
4203,9
4203,7
4204,4
4205,4
4205,7
4205,6
4207,8
4207,1
4207,14
4210,8
4210,9
4210,7
4210,11
4210,10
4211,7
4212,9
4212,12
4214,4
4215,4
4217,16
4218,9
4218,7
4219,4
4220,4
4221,4
4223,7
4223,14
4224,8
4224,10
4225,4
4226,12
4226,10
4228,4
4228,9
4228,6
4229,4
4229,6
4231,4
4231,6
4232,8
4232,1
4232,3
4232,4
4233,4
4234,7
4234,10
4235,7
4235,10
4236,16
4237,16
4238,8
4238,9
4238,12
4238,10
4239,9
4239,7
4240,4
4240,5
4241,2
4241,3
4242,4
4242,9
4242,7
4242,10
4243,9
4243,7
4243,12
4246,4
4246,7
4246,6
4247,1
4247,4
4247,12
4247,6
4248,4
4251,7
4251,10
4252,7
4254,4
4254,7
4255,4
4256,7
4259,7
4259,6
4260,7
4262,8
4262,9
4262,7
4263,7
4265,8
4265,10
4267,4
4268,4
4270,8
4270,1
4270,4
4270,10
4273,7
4275,8
4275,1
4275,5
4275,13
4276,4
4278,16
4280,4
4280,7
4280,6
4282,7
4282,5
4284,4
4285,4
4285,6
4289,4
4289,7
4290,4
4290,7
4290,15
4291,4
4291,9
4292,7
4293,4
4294,3
4294,5
4294,15
4296,7
4296,6
4297,7
4298,9
4298,19
4298,10
4299,8
4299,4
4299,6
4300,7
4304,16
4305,6
4305,10
4306,1
4306,2
4306,3
4306,4
4306,5
4306,6
4307,4
4307,6
4308,7
4308,15
4308,6
4310,8
4310,7
4310,6
4310,14
4312,1
4312,7
4313,7
4316,7
4317,4
4317,6
4321,4
4321,18
4322,7
4323,1
4323,14
4323,18
4325,7
4326,9
4326,7
4326,10
4327,1
4327,18
4329,18
4333,4
4333,9
4334,7
4337,7
4337,6
4337,14
4338,7
4338,14
4339,8
4339,1
4339,7
4339,14
4340,4
4342,7
4342,6
4343,4
4343,13
4344,8
4344,9
4344,7
4345,7
4347,4
4347,7
4349,4
4349,14
4350,4
4350,16
4351,8
4351,9
4351,10
4353,8
4353,14
4354,9
4354,10
4355,8
4355,7
4356,4
4356,15
4356,6
4357,4
4357,7
4357,6
4359,4
4361,4
4361,6
4366,1
4366,2
4366,3
4366,5
4367,8
4367,1
4368,4
4369,8
4369,9
4369,10
4370,1
4370,7
4370,13
4371,9
4371,7
4372,7
4372,6
4373,4
4374,4
4374,6
4378,9
4378,7
4380,7
4380,6
4381,4
4383,9
4383,7
4383,12
4383,10
4384,7
4386,3
4386,4
4387,8
4388,4
4389,7
4390,9
4390,7
4390,10
4392,4
4392,7
4392,5
4392,6
4393,7
4394,4
4394,15
4395,4
4395,9
4396,8
4396,4
4397,8
4397,4
4399,4
4399,7
4402,4
4403,11
4404,7
4404,5
4404,11
4406,9
4406,7
4406,18
4407,7
4407,10
4407,14
4408,7
4409,4
4409,7
4409,12
4409,10
4410,4
4410,9
4410,7
4412,4
4412,11
4412,13
4419,7
4419,6
4420,7
4422,7
4424,7
4426,19
4427,7
4428,4
4428,7
4428,6
4428,18
4429,7
4432,7
4432,19
4433,7
4434,8
4434,4
4434,13
4434,10
4436,12
4436,10
4437,11
4438,8
4438,7
4438,6
4438,10
4439,7
4440,8
4440,10
4441,8
4442,8
4442,4
4442,7
4443,8
4443,13
4443,10
4444,8
4444,9
4445,1
4445,16
4445,17
4446,1
4446,2
4446,5
4446,13
4447,4
4447,6
4448,8
4448,7
4449,7
4450,9
4450,7
4450,10
4451,4
4451,7
4451,6
4452,4
4453,16
4453,17
4454,2
4454,7
4454,13
4454,17
4458,16
4458,17
4459,16
4459,17
4462,4
4462,5
4463,7
4463,14
4464,4
4464,7
4464,6
4465,7
4466,8
4466,9
4466,7
4467,1
4467,4
4467,5
4470,7
4471,4
4471,6
4473,7
4473,14
4474,4
4474,7
4474,15
4475,7
4475,14
4476,4
4477,1
4477,3
4477,4
4478,4
4478,7
4480,11
4480,13
4482,7
4483,4
4484,7
4487,7
4487,6
4488,8
4488,9
4488,7
4489,4
4489,6
4490,4
4492,4
4492,13
4495,4
4495,6
4496,19
4496,12
4496,10
4497,8
4497,4
4497,11
4497,13
4498,8
4498,9
4498,10
4499,4
4500,4
4500,7
4502,3
4502,4
4504,4
4505,7
4505,6
4506,9
4506,12
4506,10
4508,7
4509,4
4511,4
4516,4
4517,11
4517,12
4517,10
4518,4
4518,11
4519,1
4519,2
4519,3
4519,5
4520,4
4521,7
4522,12
4522,6
4522,10
4523,4
4523,7
4523,5
4524,4
4526,4
4526,6
4526,13
4527,4
4527,6
4529,4
4529,7
4531,8
4533,4
4533,11
4533,13
4534,1
4534,7
4534,18
4535,7
4535,6
4535,18
4537,7
4541,11
4544,4
4544,13
4545,4
4545,13
4546,7
4546,10
4552,8
4552,11
4552,13
4552,10
4553,8
4553,13
4553,10
4557,7
4558,4
4562,4
4562,12
4563,4
4564,7
4564,5
4564,6
4565,8
4565,1
4568,8
4571,1
4571,4
4571,13
4572,8
4572,9
4572,7
4573,4
4573,7
4574,8
4574,10
4577,7
4577,14
4578,4
4578,6
4580,8
4580,13
4581,7
4583,8
4583,4
4584,4
4584,7
4584,6
4585,4
4587,4
4587,15
4587,13
4589,7
4589,15
4589,12
4591,1
4591,4
4591,5
4593,4
4594,8
4594,14
4595,7
4597,8
4597,7
4597,12
4599,7
4600,4
4600,7
4602,4
4602,9
4602,6
4603,4
4603,6
4605,4
4605,5
4608,9
4608,7
4610,4
4610,9
4610,12
4610,10
4611,9
4611,7
4612,7
4613,8
4613,4
4613,9
4614,8
4615,7
4616,7
4617,4
4619,4
4621,4
4621,6
4622,4
4623,4
4624,2
4624,4
4624,15
4625,7
4625,13
4625,10
4626,7
4626,6
4626,13
4628,4
4628,7
4629,8
4629,9
4629,10
4630,8
4632,8
4632,10
4634,1
4634,4
4635,8
4635,4
4635,7
4636,8
4638,8
4638,1
4638,13
4638,10
4639,4
4639,6
4640,8
4640,9
4640,10
4641,4
4641,7
4642,4
4642,7
4642,15
4643,8
4643,1
4643,7
4643,13
4644,4
4644,7
4644,6
4645,9
4645,11
4645,10
4646,4
4646,7
4649,4
4653,1
4653,4
4654,8
4654,7
4658,7
4658,11
4658,12
4658,10
4660,4
4661,9
4661,7
4661,10
4662,4
4662,9
4663,4
4666,4
4670,11
4670,10
4671,7
4672,4
4672,6
4673,8
4673,4
4673,9
4673,10
4675,8
4675,4
4676,4
4677,4
4677,9
4678,4
4679,4
4681,4
4681,7
4683,1
4683,3
4683,4
4683,7
4686,1
4686,4
4687,4
4688,1
4688,7
4689,12
4689,10
4690,9
4690,15
4695,9
4695,7
4697,4
4697,11
4699,7
4699,6
4699,10
4700,3
4700,4
4700,6
4701,8
4701,4
4703,7
4704,1
4704,4
4705,4
4708,7
4708,15
4709,4
4709,15
4709,18
4710,7
4710,18
4711,16
4713,7
4713,13
4714,4
4715,11
4717,8
4717,4
4718,4
4719,8
4719,2
4719,4
4719,9
4719,7
4719,6
4719,10
4720,7
4720,11
4720,12
4720,10
4721,8
4721,4
4721,18
4722,4
4723,7
4725,11
4725,10
4727,7
4727,6
4727,14
4728,4
4732,4
4733,4
4734,1
4734,4
4735,11
4735,13
4735,10
4736,4
4736,7
4736,6
4738,6
4738,13
4740,4
4740,6
4741,4
4741,7
4741,6
4743,4
4743,6
4744,11
4745,7
4748,8
4748,3
4748,4
4749,8
4749,3
4749,4
4750,8
4750,3
4754,7
4754,11
4754,12
4754,10
4756,8
4756,1
4756,7
4756,6
4757,4
4757,7
4757,15
4759,4
4759,7
4765,7
4766,9
4766,7
4766,6
4769,16
4770,10
4771,7
4772,7
4773,4
4774,4
4774,9
4775,7
4775,15
4775,6
4776,9
4776,7
4776,10
4777,4
4777,15
4777,13
4780,7
4782,4
4782,6
4783,16
4784,7
4785,7
4785,18
4786,11
4786,10
4787,7
4788,7
4788,6
4789,4
4789,5
4789,11
4789,15
4789,10
4792,11
4794,9
4794,11
4794,12
4795,1
4795,4
4795,6
4795,14
4796,4
4796,6
4798,4
4798,6
4799,8
4799,1
4799,4
4799,9
4800,8
4800,1
4800,7
4800,6
4800,10
4801,7
4802,8
4802,4
4802,6
4802,14
4803,7
4803,10
4804,4
4804,7
4808,12
4808,10
4809,7
4810,7
4811,7
4811,15
4812,1
4812,13
4813,13
4814,10
4815,7
4816,4
4818,8
4818,1
4818,4
4818,7
4821,1
4821,10
4822,3
4822,4
4823,4
4823,6
4825,4
4825,7
4826,8
4826,1
4826,7
4826,14
4827,11
4828,4
4828,6
4830,9
4830,7
4831,4
4831,15
4833,11
4833,12
4833,10
4835,7
4836,7
4836,6
4840,7
4840,6
4844,4
4844,9
4844,6
4845,4
4845,9
4846,8
4846,4
4847,7
4848,9
4848,7
4848,19
4848,12
4848,10
4849,4
4849,7
4850,8
4850,2
4850,13
4852,11
4855,8
4855,9
4855,10
4857,7
4857,15
4860,4
4862,7
4863,4
4863,9
4864,16
4864,17
4865,9
4865,11
4865,12
4865,10
4866,8
4867,4
4867,7
4871,7
4873,2
4873,7
4873,5
4874,7
4874,5
4874,12
4874,13
4876,11
4876,10
4877,4
4877,6
4878,7
4878,12
4878,13
4878,10
4879,8
4879,4
4879,9
4879,7
4880,7
4881,9
4881,7
4883,7
4885,10
4886,1
4886,2
4886,3
4886,4
4886,5
4887,8
4887,13
4887,10
4888,7
4889,9
4889,7
4890,4
4890,5
4890,6
4893,11
4893,10
4896,1
4896,3
4896,5
4898,4
4898,9
4898,12
4898,10
4899,1
4899,4
4899,5
4900,4
4901,8
4901,9
4901,7
4901,10
4902,7
4902,5
4902,11
4902,10
4902,14
4903,7
4909,4
4909,13
4911,1
4911,4
4911,5
4912,7
4912,15
4912,6
4914,9
4914,7
4914,6
4915,8
4915,1
4915,5
4916,7
4916,14
4917,7
4919,9
4919,7
4919,6
4919,10
4920,7
4920,6
4921,7
4921,6
4925,4
4926,4
4926,7
4926,15
4927,5
4927,12
4927,10
4928,7
4929,4
4932,12
4932,10
4936,7
4936,15
4939,8
4939,13
4941,8
4941,1
4941,13
4942,13
4945,9
4946,8
4946,9
4946,10
4947,8
4951,1
4951,7
4951,10
4952,4
4952,13
4953,1
4953,13
4954,4
4954,9
4956,8
4956,1
4956,4
4956,7
4956,6
4956,10
4957,9
4957,10
4958,8
4958,7
4958,14
4959,7
4961,16
4962,1
4962,18
4963,9
4963,10
4964,1
4964,7
4964,6
4965,8
4965,7
4965,10
4966,13
4966,10
4967,7
4967,14
4969,9
4969,12
4970,7
4971,4
4971,7
4973,4
4973,6
4974,4
4975,12
4975,6
4975,13
4975,10
4976,7
4977,7
4978,7
4978,12
4978,10
4979,4
4979,7
4980,1
4980,4
4980,5
4980,13
4981,4
4985,8
4985,1
4985,5
4987,8
4987,1
4987,13
4988,1
4989,4
4990,1
4990,2
4990,3
4990,4
4991,4
4991,7
4991,6
4992,4
4992,6
4993,1
4993,5
4994,4
4994,7
4994,6
4995,7
4995,6
4998,1
4998,9
4998,7
4998,10
5004,4
5007,1
5007,4
5007,10
5008,7
5008,12
5008,10
5009,7
5010,8
5010,7
5010,14
5011,7
5011,6
5012,7
5012,15
5012,6
5013,4
5013,7
5013,12
5014,7
5015,7
5015,6
5016,7
5021,4
5021,9
5021,12
5021,10
5023,7
5025,4
5026,8
5026,12
5026,10
5027,8
5027,4
5027,9
5027,7
5027,10
5028,7
5033,7
5033,10
5034,7
5034,6
5039,8
5039,1
5039,5
5040,8
5040,1
5040,5
5041,2
5041,5
5046,8
5046,7
5046,13
5046,10
5047,8
5047,4
5048,1
5048,3
5048,4
5049,8
5049,4
5049,9
5049,7
5051,4
5051,7
5051,6
5053,4
5054,13
5054,10
5055,8
5055,7
5059,16
5060,4
5060,7
5060,14
5062,12
5062,13
5062,10
5063,18
5064,8
5064,1
5064,7
5064,10
5065,7
5065,5
5065,11
5065,12
5065,10
5066,7
5066,6
5068,7
5069,8
5069,1
5069,2
5069,7
5069,5
5071,7
5071,6
5072,2
5072,13
5073,7
5074,4
5074,7
5075,4
5076,1
5076,3
5076,4
5076,7
5077,4
5077,6
5080,4
5081,7
5081,6
5083,4
5083,7
5088,4
5088,9
5088,7
5092,3
5092,4
5093,8
5093,10
5094,8
5094,13
5095,4
5095,9
5096,4
5099,3
5099,7
5102,4
5102,5
5103,3
5103,4
5103,7
5105,7
5105,11
5105,10
5106,4
5106,15
5106,6
5107,7
5107,14
5108,9
5108,7
5108,10
5109,1
5109,2
5109,3
5110,4
5110,9
5110,12
5111,7
5111,10
5112,7
5113,4
5113,9
5114,7
5116,4
5120,4
5120,12
5120,10
5121,4
5121,7
5127,7
5127,5
5127,12
5127,6
5127,10
5128,5
5128,11
5131,4
5131,7
5134,4
5134,7
5135,4
5135,6
5136,7
5136,11
5137,16
5139,4
5146,2
5146,5
5146,11
5146,13
5147,7
5151,4
5151,6
5152,8
5152,7
5152,14
5155,8
5156,8
5159,2
5159,3
5159,4
5159,15
5165,11
5168,4
5168,15
5168,6
5170,8
5170,4
5170,9
5171,8
5171,1
5171,13
5177,7
5177,6
5178,9
5178,7
5181,8
5181,13
5181,10
5187,4
5189,11
5189,13
5197,7
5198,7
5198,10
5202,7
5205,4
5205,11
5209,8
5209,1
5209,10
5212,8
5213,4
5214,4
5214,5
5218,1
5218,2
5218,3
5218,4
5219,8
5219,11
5219,13
5219,10
5220,8
5220,4
5221,7
5222,4
5222,6
5224,16
5225,7
5225,6
5226,7
5226,6
5231,4
5237,7
5238,7
5239,16
5239,7
5240,8
5240,7
5241,4
5241,6
5244,8
5244,1
5246,8
5246,4
5247,8
5247,4
5248,8
5248,4
5250,4
5254,8
5254,11
5254,10
5255,4
5256,7
5258,7
5264,8
5264,1
5264,13
5264,10
5265,4
5265,9
5265,7
5266,10
5267,7
5268,7
5268,5
5268,6
5269,7
5272,7
5275,7
5278,4
5278,6
5279,4
5279,6
5282,10
5283,4
5284,4
5284,6
5285,4
5285,9
5288,16
5288,14
5291,9
5291,7
5291,12
5292,4
5293,7
5293,10
5294,9
5294,7
5294,10
5296,4
5296,6
5297,7
5297,10
5298,4
5298,6
5299,4
5299,6
5300,8
5300,1
5300,7
5300,10
5300,18
5303,4
5303,6
5304,7
5304,14
5307,4
5308,4
5309,4
5309,6
5311,3
5311,11
5311,12
5311,10
5312,9
5312,10
5313,8
5313,1
5313,5
5313,10
5316,6
5316,10
5319,9
5319,10
5321,4
5322,7
5323,11
5323,13
5323,10
5324,4
5324,6
5325,16
5328,7
5328,6
5329,9
5329,7
5329,10
5333,9
5333,7
5334,4
5334,9
5337,4
5338,7
5339,4
5339,7
5341,7
5345,7
5346,7
5346,6
5347,7
5348,4
5348,7
5349,8
5349,1
5349,13
5349,10
5353,4
5353,7
5356,11
5356,13
5357,1
5358,1
5361,1
5363,4
5364,7
5364,10
5365,7
5365,6
5372,15
5372,18
5373,7
5373,6
5373,14
5375,4
5375,15
5375,18
5377,4
5377,7
5377,6
5378,8
5378,1
5378,13
5378,17
5379,7
5380,4
5380,7
5380,6
5382,4
5384,9
5384,7
5385,16
5387,7
5387,10
5388,8
5388,9
5388,7
5388,12
5388,10
5389,1
5389,2
5389,3
5389,18
5390,7
5391,7
5397,4
5397,13
5398,7
5400,7
5400,10
5401,4
5404,7
5404,6
5409,8
5410,7
5410,13
5414,8
5414,4
5414,9
5415,4
5415,7
5416,4
5416,7
5416,10
5417,7
5417,5
5418,8
5418,12
5418,10
5419,1
5419,3
5419,4
5419,5
5419,12
5420,8
5420,7
5420,14
5421,7
5422,4
5423,8
5423,9
5423,10
5424,9
5424,7
5424,6
5424,10
5425,7
5425,14
5427,4
5428,4
5433,1
5433,7
5433,11
5433,12
5433,10
5434,7
5434,19
5434,10
5435,18
5437,4
5437,13
5437,10
5438,8
5438,4
5440,18
5442,8
5442,4
5442,9
5443,4
5444,1
5444,2
5444,3
5444,13
5445,8
5445,9
5445,12
5445,13
5445,10
5446,1
5446,7
5447,7
5448,1
5448,2
5448,3
5448,4
5449,4
5449,6
5450,4
5450,7
5450,6
5451,4
5451,7
5451,6
5452,3
5452,4
5452,6
5454,4
5454,6
5455,4
5455,7
5456,4
5456,18
5458,3
5458,4
5458,5
5459,8
5459,4
5459,13
5460,8
5460,2
5460,3
5460,4
5461,4
5461,7
5462,1
5462,4
5463,8
5463,1
5463,5
5464,9
5464,7
5465,9
5465,7
5465,10
5466,4
5466,7
5466,6
5468,13
5470,4
5470,6
5471,7
5471,6
5472,3
5472,7
5472,15
5475,7
5475,12
5475,10
5476,11
5476,10
5477,7
5477,6
5478,8
5478,4
5478,11
5478,13
5479,8
5479,1
5479,7
5479,10
5480,3
5480,4
5481,4
5483,16
5485,4
5485,7
5485,6
5486,4
5489,11
5490,8
5490,4
5493,8
5493,1
5493,4
5497,1
5497,4
5497,13
5498,7
5499,1
5499,7
5499,6
5500,4
5501,4
5501,12
5502,11
5502,13
5502,10
5503,4
5503,7
5503,6
5504,1
5504,3
5505,4
5505,7
5506,9
5506,7
5506,12
5506,10
5507,8
5507,9
5507,10
5508,4
5508,7
5508,15
5512,4
5513,4
5513,16
5515,7
5521,8
5521,9
5521,7
5522,8
5522,7
5522,13
5523,8
5523,1
5523,4
5523,13
5524,1
5524,7
5524,6
5525,4
5525,7
5525,6
5527,7
5527,6
5528,7
5528,10
5529,4
5529,6
5530,4
5530,7
5530,5
5530,13
5531,7
5532,4
5532,6
5537,7
5537,15
5538,2
5538,3
5538,5
5539,2
5539,3
5540,8
5540,1
5540,5
5540,6
5541,8
5541,4
5541,6
5541,14
5543,8
5543,11
5543,13
5544,13
5544,10
5548,4
5550,15
5550,18
5553,4
5553,9
5553,6
5553,10
5556,9
5556,11
5556,10
5560,4
5560,15
5562,7
5562,10
5563,9
5563,7
5564,10
5568,4
5569,9
5569,11
5569,10
5570,7
5570,11
5570,10
5572,4
5573,4
5573,9
5574,8
5574,9
5575,9
5575,7
5577,4
5577,7
5580,8
5581,4
5582,1
5582,4
5584,4
5585,4
5588,11
5589,4
5589,7
5590,9
5591,3
5591,4
5596,1
5596,4
5596,13
5597,4
5597,13
5601,3
5601,7
5602,4
5602,9
5603,4
5603,9
5604,4
5604,13
5607,4
5607,7
5608,7
5608,10
5609,8
5609,10
5610,4
5610,7
5611,1
5611,14
5612,8
5612,10
5613,4
5613,9
5613,15
5613,12
5614,7
5614,6
5615,7
5617,4
5617,7
5617,6
5618,1
5618,2
5618,5
5619,16
5620,4
5620,6
5621,8
5621,4
5625,7
5625,6
5628,8
5628,4
5628,9
5628,7
5628,10
5629,2
5629,3
5629,15
5630,9
5630,12
5630,10
5632,7
5633,7
5635,7
5636,4
5636,9
5637,7
5638,8
5638,1
5638,5
5638,13
5640,11
5640,13
5643,16
5644,7
5646,7
5646,6
5649,11
5650,4
5651,2
5651,4
5651,14
5657,8
5657,1
5657,4
5657,9
5657,7
5663,11
5664,6
5665,8
5665,4
5665,9
5666,4
5666,7
5666,6
5666,10
5667,7
5667,5
5668,7
5669,16
5670,4
5670,16
5672,1
5672,2
5672,3
5672,5
5673,4
5673,7
5673,6
5675,4
5675,6
5678,8
5678,4
5678,9
5678,10
5679,11
5679,12
5679,10
5680,9
5680,7
5682,7
5684,16
5685,4
5685,7
5688,7
5689,9
5689,7
5690,2
5690,7
5690,14
5693,4
5693,7
5693,6
5694,4
5694,7
5694,15
5696,7
5699,18
5700,8
5700,1
5700,5
5700,13
5704,11
5704,13
5706,4
5706,7
5707,7
5707,6
5710,4
5712,12
5712,10
5720,8
5720,1
5720,4
5721,7
5723,4
5723,6
5733,10
5735,16
5735,11
5736,16
5736,11
5741,7
5741,6
5742,4
5742,7
5745,4
5745,7
5746,8
5746,11
5746,12
5746,13
5747,7
5747,14
5749,7
5749,11
5752,4
